Date,Period,Value,month,day,quarter,dayofweek,is_weekend,Load_Value,HAM
6/13/2020 2:00,3,1522.11,6,13,2,5,1,6982.4,1522.11
6/13/2020 3:00,4,1521.16,6,13,2,5,1,6754,1521.16
6/13/2020 4:00,5,1522.36,6,13,2,5,1,6707.4,1522.36
6/13/2020 5:00,6,1347.77,6,13,2,5,1,6598.4,1347.77
6/13/2020 6:00,7,1348.7,6,13,2,5,1,6635.9,1348.7
6/13/2020 7:00,8,1576.89,6,13,2,5,1,7323.4,1576.89
6/13/2020 8:00,9,1521.41,6,13,2,5,1,7428.8,1521.41
6/13/2020 9:00,10,1531.72,6,13,2,5,1,7894.7,1531.72
6/13/2020 10:00,11,1580.12,6,13,2,5,1,8211.5,1580.12
6/13/2020 11:00,12,1579.4,6,13,2,5,1,8263,1579.4
6/13/2020 12:00,13,1730.28,6,13,2,5,1,8507,1730.28
6/13/2020 13:00,14,1736.05,6,13,2,5,1,8716.8,1736.05
6/13/2020 14:00,15,1731.12,6,13,2,5,1,8604,1731.12
6/13/2020 15:00,16,1580.06,6,13,2,5,1,8257.7,1580.06
6/13/2020 16:00,17,1525.22,6,13,2,5,1,7707.1,1525.22
6/13/2020 17:00,18,1522.39,6,13,2,5,1,7469.7,1522.39
6/13/2020 18:00,19,1944.82,6,13,2,5,1,8140.2,1944.82
6/13/2020 19:00,20,1737.93,6,13,2,5,1,8296.3,1737.93
6/13/2020 20:00,21,1884.28,6,13,2,5,1,8221.4,1884.28
6/13/2020 21:00,22,2189.81,6,13,2,5,1,8367.1,2189.81
6/13/2020 22:00,23,2006.25,6,13,2,5,1,8437.5,2006.25
6/13/2020 23:00,24,1739.09,6,13,2,5,1,8166.4,1739.09
6/14/2020 0:00,1,1836.64,6,14,2,6,1,8031.9,1836.64
6/14/2020 1:00,2,1737.65,6,14,2,6,1,7820.4,1737.65
6/14/2020 2:00,3,1880.97,6,14,2,6,1,7653.5,1880.97
6/14/2020 3:00,4,1737.18,6,14,2,6,1,7283.6,1737.18
6/14/2020 4:00,5,1729.21,6,14,2,6,1,7037.7,1729.21
6/14/2020 5:00,6,1485.17,6,14,2,6,1,6773,1485.17
6/14/2020 6:00,7,1533.77,6,14,2,6,1,6728.6,1533.77
6/14/2020 7:00,8,1724.13,6,14,2,6,1,7164.1,1724.13
6/14/2020 8:00,9,1554.82,6,14,2,6,1,7296.1,1554.82
6/14/2020 9:00,10,1552.11,6,14,2,6,1,7714.3,1552.11
6/14/2020 10:00,11,1701.24,6,14,2,6,1,8098,1701.24
6/14/2020 11:00,12,1700.21,6,14,2,6,1,8133.2,1700.21
6/14/2020 12:00,13,1730.68,6,14,2,6,1,8268.6,1730.68
6/14/2020 13:00,14,1789.18,6,14,2,6,1,8425.6,1789.18
6/14/2020 14:00,15,1794.21,6,14,2,6,1,8460.4,1794.21
6/14/2020 15:00,16,1733.23,6,14,2,6,1,8106.5,1733.23
6/14/2020 16:00,17,1555.64,6,14,2,6,1,7614.1,1555.64
6/14/2020 17:00,18,1551.53,6,14,2,6,1,7353.6,1551.53
6/14/2020 18:00,19,2178.55,6,14,2,6,1,8213.5,2178.55
6/14/2020 19:00,20,2005.29,6,14,2,6,1,8347.6,2005.29
6/14/2020 20:00,21,2072.15,6,14,2,6,1,8678.7,2072.15
6/14/2020 21:00,22,2071.34,6,14,2,6,1,8744.3,2071.34
6/14/2020 22:00,23,2002,6,14,2,6,1,8419.3,2002
6/14/2020 23:00,24,2001.67,6,14,2,6,1,8081.7,2001.67
6/15/2020 0:00,1,2026.89,6,15,2,0,0,7902,2026.89
6/15/2020 1:00,2,1987.7,6,15,2,0,0,7633,1987.7
6/15/2020 2:00,3,1741.29,6,15,2,0,0,7356.6,1741.29
6/15/2020 3:00,4,1732.91,6,15,2,0,0,7120.6,1732.91
6/15/2020 4:00,5,1731.06,6,15,2,0,0,6991,1731.06
6/15/2020 5:00,6,1584.3,6,15,2,0,0,6934.5,1584.3
6/15/2020 6:00,7,1729.35,6,15,2,0,0,7100.5,1729.35
6/15/2020 7:00,8,2040.32,6,15,2,0,0,7930,2040.32
6/15/2020 8:00,9,2102.99,6,15,2,0,0,8685.6,2102.99
6/15/2020 9:00,10,2802.31,6,15,2,0,0,9219.1,2802.31
6/15/2020 10:00,11,3008.81,6,15,2,0,0,9615.2,3008.81
6/15/2020 11:00,12,2605.59,6,15,2,0,0,9630.4,2605.59
6/15/2020 12:00,13,2807.87,6,15,2,0,0,9641.7,2807.87
6/15/2020 13:00,14,2941.27,6,15,2,0,0,9701.6,2941.27
6/15/2020 14:00,15,2012.53,6,15,2,0,0,9376.5,2012.53
6/15/2020 15:00,16,1742.29,6,15,2,0,0,9066,1742.29
6/15/2020 16:00,17,1731.44,6,15,2,0,0,8469.3,1731.44
6/15/2020 17:00,18,1726.12,6,15,2,0,0,8077.4,1726.12
6/15/2020 18:00,19,1780.74,6,15,2,0,0,8472.1,1780.74
6/15/2020 19:00,20,1999.89,6,15,2,0,0,8615.3,1999.89
6/15/2020 20:00,21,2007.64,6,15,2,0,0,8865.8,2007.64
6/15/2020 21:00,22,2443.35,6,15,2,0,0,8955,2443.35
6/15/2020 22:00,23,2045.29,6,15,2,0,0,8731.9,2045.29
6/15/2020 23:00,24,2038.35,6,15,2,0,0,8586,2038.35
6/16/2020 0:00,1,2017.13,6,16,2,1,0,8256.7,2017.13
6/16/2020 1:00,2,1983.57,6,16,2,1,0,8169.8,1983.57
6/16/2020 2:00,3,1849.69,6,16,2,1,0,7816.8,1849.69
6/16/2020 3:00,4,1739.32,6,16,2,1,0,7627.9,1739.32
6/16/2020 4:00,5,1741.46,6,16,2,1,0,7578.2,1741.46
6/16/2020 5:00,6,1740.16,6,16,2,1,0,7428.4,1740.16
6/16/2020 6:00,7,1731.34,6,16,2,1,0,7391.5,1731.34
6/16/2020 7:00,8,1833.37,6,16,2,1,0,8136.7,1833.37
6/16/2020 8:00,9,2048.54,6,16,2,1,0,8920.5,2048.54
6/16/2020 9:00,10,2019.9,6,16,2,1,0,9409,2019.9
6/16/2020 10:00,11,2022.82,6,16,2,1,0,9680.6,2022.82
6/16/2020 11:00,12,1794.88,6,16,2,1,0,9599.4,1794.88
6/16/2020 12:00,13,2020.93,6,16,2,1,0,9736.1,2020.93
6/16/2020 13:00,14,2936.77,6,16,2,1,0,10175.8,2936.77
6/16/2020 14:00,15,2808.3,6,16,2,1,0,9945.5,2808.3
6/16/2020 15:00,16,2092.46,6,16,2,1,0,9590.3,2092.46
6/16/2020 16:00,17,1985.35,6,16,2,1,0,8945.4,1985.35
6/16/2020 17:00,18,1586.04,6,16,2,1,0,8493.6,1586.04
6/16/2020 18:00,19,1785.6,6,16,2,1,0,8739.9,1785.6
6/16/2020 19:00,20,2107.52,6,16,2,1,0,9005.2,2107.52
6/16/2020 20:00,21,2860.64,6,16,2,1,0,9358.9,2860.64
6/16/2020 21:00,22,2858,6,16,2,1,0,9355.7,2858
6/16/2020 22:00,23,2101.44,6,16,2,1,0,9235.3,2101.44
6/16/2020 23:00,24,2052.09,6,16,2,1,0,9053.3,2052.09
6/17/2020 0:00,1,2040.17,6,17,2,2,0,8690.3,2040.17
6/17/2020 1:00,2,1940.26,6,17,2,2,0,8309.1,1940.26
6/17/2020 2:00,3,1759.16,6,17,2,2,0,8053.2,1759.16
6/17/2020 3:00,4,1974.01,6,17,2,2,0,7795.9,1974.01
6/17/2020 4:00,5,1971.31,6,17,2,2,0,7634.5,1971.31
6/17/2020 5:00,6,1754.03,6,17,2,2,0,7441.6,1754.03
6/17/2020 6:00,7,1737.36,6,17,2,2,0,7581.9,1737.36
6/17/2020 7:00,8,1996.59,6,17,2,2,0,8461.2,1996.59
6/17/2020 8:00,9,2007.93,6,17,2,2,0,9031.4,2007.93
6/17/2020 9:00,10,2802.09,6,17,2,2,0,9546,2802.09
6/17/2020 10:00,11,2850.76,6,17,2,2,0,9896.8,2850.76
6/17/2020 11:00,12,2805.82,6,17,2,2,0,9819.4,2805.82
6/17/2020 12:00,13,2812.81,6,17,2,2,0,9996.9,2812.81
6/17/2020 13:00,14,3368.18,6,17,2,2,0,10353.4,1975.96
6/17/2020 14:00,15,3039.69,6,17,2,2,0,10266.3,3039.69
6/17/2020 15:00,16,2823.5,6,17,2,2,0,9885.6,2823.5
6/17/2020 16:00,17,2027.89,6,17,2,2,0,9359.6,2027.89
6/17/2020 17:00,18,1748.3,6,17,2,2,0,8763.1,1748.3
6/17/2020 18:00,19,2047.23,6,17,2,2,0,9026,2047.23
6/17/2020 19:00,20,2161.59,6,17,2,2,0,9190.7,2161.59
6/17/2020 20:00,21,3044.25,6,17,2,2,0,9456.9,1968.29
6/17/2020 21:00,22,3046.72,6,17,2,2,0,9622.4,1966.5
6/17/2020 22:00,23,2130.5,6,17,2,2,0,9372.4,2130.5
6/17/2020 23:00,24,2091.3,6,17,2,2,0,9226.5,2091.3
6/18/2020 0:00,1,2066.68,6,18,2,3,0,8770.2,2066.68
6/18/2020 1:00,2,1977.59,6,18,2,3,0,8450.6,1977.59
6/18/2020 2:00,3,1754.18,6,18,2,3,0,8114.4,1754.18
6/18/2020 3:00,4,1928.78,6,18,2,3,0,7934.9,1928.78
6/18/2020 4:00,5,1739.23,6,18,2,3,0,7704.2,1739.23
6/18/2020 5:00,6,1581.86,6,18,2,3,0,7507.1,1581.86
6/18/2020 6:00,7,1742.27,6,18,2,3,0,7874.8,1742.27
6/18/2020 7:00,8,1930.21,6,18,2,3,0,8394.8,1930.21
6/18/2020 8:00,9,2808.05,6,18,2,3,0,9231.1,2808.05
6/18/2020 9:00,10,2804.94,6,18,2,3,0,9601.5,2804.94
6/18/2020 10:00,11,2850.68,6,18,2,3,0,9950,2850.68
6/18/2020 11:00,12,2311.49,6,18,2,3,0,9814.2,2311.49
6/18/2020 12:00,13,2852.53,6,18,2,3,0,10077.4,2852.53
6/18/2020 13:00,14,3013.72,6,18,2,3,0,10445.4,1966.5
6/18/2020 14:00,15,2948.87,6,18,2,3,0,10352.4,2948.87
6/18/2020 15:00,16,2861.79,6,18,2,3,0,9951.5,2861.79
6/18/2020 16:00,17,1784.21,6,18,2,3,0,9198,1784.21
6/18/2020 17:00,18,1586.84,6,18,2,3,0,8545.1,1586.84
6/18/2020 18:00,19,2010.55,6,18,2,3,0,9017.8,2010.55
6/18/2020 19:00,20,2401.5,6,18,2,3,0,9272.1,2401.5
6/18/2020 20:00,21,2911.55,6,18,2,3,0,9586.8,2911.55
6/18/2020 21:00,22,3007.99,6,18,2,3,0,9686.3,3007.99
6/18/2020 22:00,23,1784.06,6,18,2,3,0,9320,1784.06
6/18/2020 23:00,24,1966.5,6,18,2,3,0,9008.4,1966.5
6/19/2020 0:00,1,2018.43,6,19,2,4,0,8651,2018.43
6/19/2020 1:00,2,1881.08,6,19,2,4,0,8359.2,1881.08
6/19/2020 2:00,3,1746.06,6,19,2,4,0,8071.8,1746.06
6/19/2020 3:00,4,1740.52,6,19,2,4,0,7823.7,1740.52
6/19/2020 4:00,5,1737,6,19,2,4,0,7720,1737
6/19/2020 5:00,6,1544.09,6,19,2,4,0,7477,1544.09
6/19/2020 6:00,7,1581.26,6,19,2,4,0,7604.1,1581.26
6/19/2020 7:00,8,1983.09,6,19,2,4,0,8404.2,1983.09
6/19/2020 8:00,9,2044.74,6,19,2,4,0,9149,2044.74
6/19/2020 9:00,10,1486.81,6,19,2,4,0,9428.4,1486.81
6/19/2020 10:00,11,2003.43,6,19,2,4,0,9732,2003.43
6/19/2020 11:00,12,1753.55,6,19,2,4,0,9636,1753.55
6/19/2020 12:00,13,1749.66,6,19,2,4,0,9683.7,1749.66
6/19/2020 13:00,14,1596.51,6,19,2,4,0,9692.7,1596.51
6/19/2020 14:00,15,1459.29,6,19,2,4,0,9379.1,1459.29
6/19/2020 15:00,16,1001.02,6,19,2,4,0,8731.3,1001.02
6/19/2020 16:00,17,1404.39,6,19,2,4,0,8196.3,1404.39
6/19/2020 17:00,18,1379.49,6,19,2,4,0,8035.2,1379.49
6/19/2020 18:00,19,1472.57,6,19,2,4,0,8156.8,1472.57
6/19/2020 19:00,20,1741.64,6,19,2,4,0,8348.8,1741.64
6/19/2020 20:00,21,1733.53,6,19,2,4,0,8371.7,1733.53
6/19/2020 21:00,22,1745.45,6,19,2,4,0,8458.5,1745.45
6/19/2020 22:00,23,1735.85,6,19,2,4,0,8153.1,1735.85
6/19/2020 23:00,24,1579.36,6,19,2,4,0,7967.2,1579.36
6/20/2020 0:00,1,1737.41,6,20,2,5,1,7752.6,1737.41
6/20/2020 1:00,2,1583.83,6,20,2,5,1,7526.7,1583.83
6/20/2020 2:00,3,1738.31,6,20,2,5,1,7304.6,1738.31
6/20/2020 3:00,4,1735.23,6,20,2,5,1,7154.1,1735.23
6/20/2020 4:00,5,1732.42,6,20,2,5,1,7035.8,1732.42
6/20/2020 5:00,6,1271.79,6,20,2,5,1,6761.3,1271.79
6/20/2020 6:00,7,1456.98,6,20,2,5,1,6903.3,1456.98
6/20/2020 7:00,8,1537.32,6,20,2,5,1,7439.8,1537.32
6/20/2020 8:00,9,1535.67,6,20,2,5,1,7799.6,1535.67
6/20/2020 9:00,10,1538.72,6,20,2,5,1,8248.7,1538.72
6/20/2020 10:00,11,1737.95,6,20,2,5,1,8530.8,1737.95
6/20/2020 11:00,12,1737.24,6,20,2,5,1,8582.2,1737.24
6/20/2020 12:00,13,1740.97,6,20,2,5,1,8722.4,1740.97
6/20/2020 13:00,14,2001.72,6,20,2,5,1,8979,2001.72
6/20/2020 14:00,15,1891.6,6,20,2,5,1,8906.3,1891.6
6/20/2020 15:00,16,1734.52,6,20,2,5,1,8451.5,1734.52
6/20/2020 16:00,17,1580.67,6,20,2,5,1,7980.4,1580.67
6/20/2020 17:00,18,1732.39,6,20,2,5,1,7725.1,1732.39
6/20/2020 18:00,19,1736,6,20,2,5,1,8107.6,1736
6/20/2020 19:00,20,1870.07,6,20,2,5,1,8283.4,1870.07
6/20/2020 20:00,21,2139.95,6,20,2,5,1,8559.2,2139.95
6/20/2020 21:00,22,2106.49,6,20,2,5,1,8564.1,2106.49
6/20/2020 22:00,23,1978.35,6,20,2,5,1,8336.6,1978.35
6/20/2020 23:00,24,2053.95,6,20,2,5,1,8182.3,2053.95
6/21/2020 0:00,1,1928.52,6,21,2,6,1,7811.7,1928.52
6/21/2020 1:00,2,1733.01,6,21,2,6,1,7585.7,1733.01
6/21/2020 2:00,3,1584.09,6,21,2,6,1,7309.5,1584.09
6/21/2020 3:00,4,1536.51,6,21,2,6,1,7025.6,1536.51
6/21/2020 4:00,5,1576.8,6,21,2,6,1,6868.2,1576.8
6/21/2020 5:00,6,1455.66,6,21,2,6,1,6544,1455.66
6/21/2020 6:00,7,1475.8,6,21,2,6,1,6623.2,1475.8
6/21/2020 7:00,8,1483.77,6,21,2,6,1,6947.9,1483.77
6/21/2020 8:00,9,1726.64,6,21,2,6,1,7332.9,1726.64
6/21/2020 9:00,10,1843.35,6,21,2,6,1,7812.2,1843.35
6/21/2020 10:00,11,1968.29,6,21,2,6,1,8094.3,1968.29
6/21/2020 11:00,12,1965.44,6,21,2,6,1,8143.9,1965.44
6/21/2020 12:00,13,2002.79,6,21,2,6,1,8238.1,2002.79
6/21/2020 13:00,14,2358.07,6,21,2,6,1,8491.5,2358.07
6/21/2020 14:00,15,2446.18,6,21,2,6,1,8408.3,2446.18
6/21/2020 15:00,16,2008.3,6,21,2,6,1,8075.5,2008.3
6/21/2020 16:00,17,2002.26,6,21,2,6,1,7787,2002.26
6/21/2020 17:00,18,2006.14,6,21,2,6,1,7773.4,2006.14
6/21/2020 18:00,19,2316.85,6,21,2,6,1,8120.3,2316.85
6/21/2020 19:00,20,2719.3,6,21,2,6,1,8399.6,2719.3
6/21/2020 20:00,21,2725.86,6,21,2,6,1,8578.9,2725.86
6/21/2020 21:00,22,2725.85,6,21,2,6,1,8564.2,2725.85
6/21/2020 22:00,23,2538.98,6,21,2,6,1,8486.9,2538.98
6/21/2020 23:00,24,1975.96,6,21,2,6,1,8110,1975.96
6/22/2020 0:00,1,2041.31,6,22,2,0,0,7908.5,2041.31
6/22/2020 1:00,2,2018.27,6,22,2,0,0,7644.8,2018.27
6/22/2020 2:00,3,1994.64,6,22,2,0,0,7423,1994.64
6/22/2020 3:00,4,1944.47,6,22,2,0,0,7135.3,1944.47
6/22/2020 4:00,5,1583.25,6,22,2,0,0,7067.9,1583.25
6/22/2020 5:00,6,1732.94,6,22,2,0,0,7142.5,1732.94
6/22/2020 6:00,7,1961.97,6,22,2,0,0,7390,1961.97
6/22/2020 7:00,8,2086.91,6,22,2,0,0,8214.5,2086.91
6/22/2020 8:00,9,2062.65,6,22,2,0,0,8942.9,2062.65
6/22/2020 9:00,10,2601.25,6,22,2,0,0,9508.4,2601.25
6/22/2020 10:00,11,2827.57,6,22,2,0,0,9865.8,2827.57
6/22/2020 11:00,12,2403.6,6,22,2,0,0,9807.9,2403.6
6/22/2020 12:00,13,2828.89,6,22,2,0,0,10074.1,2828.89
6/22/2020 13:00,14,3277.47,6,22,2,0,0,10410.8,1965.44
6/22/2020 14:00,15,3287.19,6,22,2,0,0,10425.2,1965.44
6/22/2020 15:00,16,2953.11,6,22,2,0,0,10048.4,2953.11
6/22/2020 16:00,17,2030.11,6,22,2,0,0,9247.7,2030.11
6/22/2020 17:00,18,1580.82,6,22,2,0,0,8575.4,1580.82
6/22/2020 18:00,19,2180.19,6,22,2,0,0,9109.5,2180.19
6/22/2020 19:00,20,2391.07,6,22,2,0,0,9247.8,2391.07
6/22/2020 20:00,21,2941.23,6,22,2,0,0,9433.9,2941.23
6/22/2020 21:00,22,3085.39,6,22,2,0,0,9466.2,1965.44
6/22/2020 22:00,23,2728.83,6,22,2,0,0,9089.4,2728.83
6/22/2020 23:00,24,2442.95,6,22,2,0,0,8959.4,2442.95
6/23/2020 0:00,1,2100.3,6,23,2,1,0,8716.1,2100.3
6/23/2020 1:00,2,2046.36,6,23,2,1,0,8440.6,2046.36
6/23/2020 2:00,3,2044.3,6,23,2,1,0,8095,2044.3
6/23/2020 3:00,4,2045.6,6,23,2,1,0,7952,2045.6
6/23/2020 4:00,5,2046.78,6,23,2,1,0,7915.1,2046.78
6/23/2020 5:00,6,2018.01,6,23,2,1,0,7703.3,2018.01
6/23/2020 6:00,7,2011.24,6,23,2,1,0,7859.8,2011.24
6/23/2020 7:00,8,2034.02,6,23,2,1,0,8399,2034.02
6/23/2020 8:00,9,2062.88,6,23,2,1,0,9328,2062.88
6/23/2020 9:00,10,2730.19,6,23,2,1,0,9857.8,2730.19
6/23/2020 10:00,11,2951.14,6,23,2,1,0,10145.7,2951.14
6/23/2020 11:00,12,2738.14,6,23,2,1,0,10053.8,2738.14
6/23/2020 12:00,13,2950.06,6,23,2,1,0,10207.5,2950.06
6/23/2020 13:00,14,6466.94,6,23,2,1,0,10649.4,1965.44
6/23/2020 14:00,15,5841.67,6,23,2,1,0,10506.1,1965.44
6/23/2020 15:00,16,3287.09,6,23,2,1,0,10136.2,1965.44
6/23/2020 16:00,17,2134.23,6,23,2,1,0,9347.9,2134.23
6/23/2020 17:00,18,1545.24,6,23,2,1,0,8566.2,1545.24
6/23/2020 18:00,19,2032.09,6,23,2,1,0,9081.4,2032.09
6/23/2020 19:00,20,2824.53,6,23,2,1,0,9357.6,2824.53
6/23/2020 20:00,21,2935.26,6,23,2,1,0,9399.9,2935.26
6/23/2020 21:00,22,2738.98,6,23,2,1,0,9267.4,2738.98
6/23/2020 22:00,23,2547.55,6,23,2,1,0,8994.8,2547.55
6/23/2020 23:00,24,2083.88,6,23,2,1,0,8683.3,2083.88
6/24/2020 0:00,1,2044.94,6,24,2,2,0,8355.2,2044.94
6/24/2020 1:00,2,2077.52,6,24,2,2,0,8270.9,2077.52
6/24/2020 2:00,3,2707.45,6,24,2,2,0,8064.5,2707.45
6/24/2020 3:00,4,2078.91,6,24,2,2,0,7806.5,2078.91
6/24/2020 4:00,5,2036.05,6,24,2,2,0,7692.9,2036.05
6/24/2020 5:00,6,1731.92,6,24,2,2,0,7336.4,1731.92
6/24/2020 6:00,7,1987.52,6,24,2,2,0,7670.5,1987.52
6/24/2020 7:00,8,2036.02,6,24,2,2,0,8384.5,2036.02
6/24/2020 8:00,9,2561.74,6,24,2,2,0,9100.9,2561.74
6/24/2020 9:00,10,2205.86,6,24,2,2,0,9573.3,2205.86
6/24/2020 10:00,11,2827.33,6,24,2,2,0,9870.1,2827.33
6/24/2020 11:00,12,2724.79,6,24,2,2,0,9799.8,2724.79
6/24/2020 12:00,13,2728.48,6,24,2,2,0,10033.5,2728.48
6/24/2020 13:00,14,3270.71,6,24,2,2,0,10431.2,1961.07
6/24/2020 14:00,15,3265.97,6,24,2,2,0,10322.3,1961.97
6/24/2020 15:00,16,3270.8,6,24,2,2,0,10020.1,1963.28
6/24/2020 16:00,17,1735.85,6,24,2,2,0,9163,1735.85
6/24/2020 17:00,18,1579.37,6,24,2,2,0,8669,1579.37
6/24/2020 18:00,19,2021.61,6,24,2,2,0,9093.3,2021.61
6/24/2020 19:00,20,2217.63,6,24,2,2,0,9153.7,2217.63
6/24/2020 20:00,21,2827.71,6,24,2,2,0,9186.3,2827.71
6/24/2020 21:00,22,2732.57,6,24,2,2,0,9178.6,2732.57
6/24/2020 22:00,23,2551.48,6,24,2,2,0,8945.2,2551.48
6/24/2020 23:00,24,2039.59,6,24,2,2,0,8725,2039.59
6/25/2020 0:00,1,2044.46,6,25,2,3,0,8391.5,2044.46
6/25/2020 1:00,2,1985.13,6,25,2,3,0,7981.3,1985.13
6/25/2020 2:00,3,1763.52,6,25,2,3,0,7717.1,1763.52
6/25/2020 3:00,4,1580.66,6,25,2,3,0,7536,1580.66
6/25/2020 4:00,5,1981.56,6,25,2,3,0,7522.8,1981.56
6/25/2020 5:00,6,1574.94,6,25,2,3,0,7287.1,1574.94
6/25/2020 6:00,7,1733.01,6,25,2,3,0,7562.7,1733.01
6/25/2020 7:00,8,2000.01,6,25,2,3,0,8261.1,2000.01
6/25/2020 8:00,9,1943.74,6,25,2,3,0,8993.5,1943.74
6/25/2020 9:00,10,2046.53,6,25,2,3,0,9625.1,2046.53
6/25/2020 10:00,11,2756.26,6,25,2,3,0,9974.6,2756.26
6/25/2020 11:00,12,2557.55,6,25,2,3,0,9964.3,2557.55
6/25/2020 12:00,13,2590.85,6,25,2,3,0,10156.3,2590.85
6/25/2020 13:00,14,3280.74,6,25,2,3,0,10476.6,1933.41
6/25/2020 14:00,15,3277.21,6,25,2,3,0,10360.7,1943.74
6/25/2020 15:00,16,2739.82,6,25,2,3,0,9956,2739.82
6/25/2020 16:00,17,2018.03,6,25,2,3,0,9280.2,2018.03
6/25/2020 17:00,18,1736.6,6,25,2,3,0,8794.3,1736.6
6/25/2020 18:00,19,2024.27,6,25,2,3,0,9009.1,2024.27
6/25/2020 19:00,20,2019.05,6,25,2,3,0,9041.3,2019.05
6/25/2020 20:00,21,1960.05,6,25,2,3,0,8931.5,1960.05
6/25/2020 21:00,22,2288.34,6,25,2,3,0,8992.8,2288.34
6/25/2020 22:00,23,1988.08,6,25,2,3,0,8753.4,1988.08
6/25/2020 23:00,24,1737.68,6,25,2,3,0,8541.8,1737.68
6/26/2020 0:00,1,1783.87,6,26,2,4,0,8202,1783.87
6/26/2020 1:00,2,1729.59,6,26,2,4,0,7940.5,1729.59
6/26/2020 2:00,3,1732.26,6,26,2,4,0,7745.2,1732.26
6/26/2020 3:00,4,1578.95,6,26,2,4,0,7540.5,1578.95
6/26/2020 4:00,5,1543.34,6,26,2,4,0,7373.1,1543.34
6/26/2020 5:00,6,1535.25,6,26,2,4,0,7193.2,1535.25
6/26/2020 6:00,7,1728.86,6,26,2,4,0,7585.9,1728.86
6/26/2020 7:00,8,2028.96,6,26,2,4,0,8264.1,2028.96
6/26/2020 8:00,9,1736.57,6,26,2,4,0,8810.5,1736.57
6/26/2020 9:00,10,2025.81,6,26,2,4,0,9417.7,2025.81
6/26/2020 10:00,11,2027.87,6,26,2,4,0,9730,2027.87
6/26/2020 11:00,12,1796.81,6,26,2,4,0,9698.1,1796.81
6/26/2020 12:00,13,1899.61,6,26,2,4,0,9810.7,1899.61
6/26/2020 13:00,14,3000.41,6,26,2,4,0,10116.2,1870.07
6/26/2020 14:00,15,2801.76,6,26,2,4,0,9925.1,1870.07
6/26/2020 15:00,16,1980.02,6,26,2,4,0,9571.4,1980.02
6/26/2020 16:00,17,1733.4,6,26,2,4,0,8818.9,1733.4
6/26/2020 17:00,18,1732.69,6,26,2,4,0,8534.8,1732.69
6/26/2020 18:00,19,1896.11,6,26,2,4,0,8715.6,1896.11
6/26/2020 19:00,20,2501.98,6,26,2,4,0,9005.5,2501.98
6/26/2020 20:00,21,2856.45,6,26,2,4,0,9187.9,1843.35
6/26/2020 21:00,22,2756.2,6,26,2,4,0,9132.3,2756.2
6/26/2020 22:00,23,2049.89,6,26,2,4,0,8903.5,2049.89
6/26/2020 23:00,24,2567.65,6,26,2,4,0,8813.8,2567.65
6/27/2020 0:00,1,2805.29,6,27,2,5,1,8396.6,2805.29
6/27/2020 1:00,2,2443.94,6,27,2,5,1,8054.5,2443.94
6/27/2020 2:00,3,2035.62,6,27,2,5,1,7734,2035.62
6/27/2020 3:00,4,2030.86,6,27,2,5,1,7536.9,2030.86
6/27/2020 4:00,5,2001.77,6,27,2,5,1,7350.6,2001.77
6/27/2020 5:00,6,1729.26,6,27,2,5,1,7107.5,1729.26
6/27/2020 6:00,7,1901.41,6,27,2,5,1,7320.6,1901.41
6/27/2020 7:00,8,1743.99,6,27,2,5,1,7456.3,1743.99
6/27/2020 8:00,9,2032.81,6,27,2,5,1,8037.7,2032.81
6/27/2020 9:00,10,1588.99,6,27,2,5,1,8435.3,1588.99
6/27/2020 10:00,11,1748.96,6,27,2,5,1,8806.5,1748.96
6/27/2020 11:00,12,1740.99,6,27,2,5,1,8830.2,1740.99
6/27/2020 12:00,13,1747.74,6,27,2,5,1,8898.4,1747.74
6/27/2020 13:00,14,2001.05,6,27,2,5,1,9057.2,2001.05
6/27/2020 14:00,15,1781.43,6,27,2,5,1,8909.7,1781.43
6/27/2020 15:00,16,1788.89,6,27,2,5,1,8666.7,1788.89
6/27/2020 16:00,17,1587.4,6,27,2,5,1,8230.4,1587.4
6/27/2020 17:00,18,1584.21,6,27,2,5,1,8041.4,1584.21
6/27/2020 18:00,19,1785.04,6,27,2,5,1,8441.5,1785.04
6/27/2020 19:00,20,1793.92,6,27,2,5,1,8670.9,1793.92
6/27/2020 20:00,21,2030.37,6,27,2,5,1,8871.8,2030.37
6/27/2020 21:00,22,2445.33,6,27,2,5,1,8857.1,2445.33
6/27/2020 22:00,23,1998.44,6,27,2,5,1,8591,1998.44
6/27/2020 23:00,24,1732.76,6,27,2,5,1,8445.3,1732.76
6/28/2020 0:00,1,2149.87,6,28,2,6,1,8258.9,2149.87
6/28/2020 1:00,2,1733.36,6,28,2,6,1,7876.2,1733.36
6/28/2020 2:00,3,1829.14,6,28,2,6,1,7609.8,1829.14
6/28/2020 3:00,4,2059.36,6,28,2,6,1,7390.2,2059.36
6/28/2020 4:00,5,2007.91,6,28,2,6,1,7219.8,2007.91
6/28/2020 5:00,6,1739.46,6,28,2,6,1,6940.2,1739.46
6/28/2020 6:00,7,1262.91,6,28,2,6,1,6945.7,1262.91
6/28/2020 7:00,8,1211.02,6,28,2,6,1,7019.6,1211.02
6/28/2020 8:00,9,1216.03,6,28,2,6,1,7361.7,1216.03
6/28/2020 9:00,10,484.52,6,28,2,6,1,7585.4,1813.58
6/28/2020 10:00,11,1548.08,6,28,2,6,1,7923.1,1548.08
6/28/2020 11:00,12,1552.16,6,28,2,6,1,7942.3,1552.16
